20897;0.2274;
20982;0.2307;
21067;0.2283;
21153;0.2318;
21238;0.2458;
21323;0.2453;
21409;0.2301;
21494;0.2250;
21579;0.2407;
21665;0.2428;
21750;0.2366;
21835;0.2388;
21920;0.2366;
22006;0.2339;
22091;0.2336;
22176;0.2366;
22262;0.2344;
22347;0.2296;
22432;0.2329;
22518;0.2337;
22603;0.2266;
22688;0.2249;
22773;0.2274;
22859;0.2220;
22944;0.2191;
23029;0.2269;
23115;0.2245;
23200;0.2272;
23285;0.2371;
23371;0.2411;
23456;0.2356;
23541;0.2356;
23626;0.2414;
23712;0.2363;
23797;0.2409;
23882;0.2462;
23968;0.2494;
24053;0.2376;
24138;0.2327;
24224;0.2383;
24309;0.2390;
24394;0.2354;
24479;0.2320;
24565;0.2344;
24650;0.2433;
24735;0.2397;
24821;0.2393;
24906;0.2392;
24991;0.2366;
25077;0.2421;
25162;0.2405;
25247;0.2366;
25332;0.2371;
25418;0.2376;
25503;0.2388;
25588;0.2370;
25674;0.2392;
25759;0.2455;
25844;0.2426;
25930;0.2404;
26015;0.2373;
26100;0.2412;
26185;0.2402;
26271;0.2397;
26356;0.2392;
26441;0.2387;
26527;0.2402;
26612;0.2433;
26697;0.2419;
26783;0.2416;
26868;0.2376;
26953;0.2397;
27038;0.2441;
27124;0.2468;
27209;0.2480;
27294;0.2361;
27380;0.2440;
27465;0.2392;
27550;0.2344;
27635;0.2414;
27721;0.2474;
27806;0.2472;
27891;0.2376;
27977;0.2310;
28062;0.2312;
28147;0.2422;
28233;0.2520;
28318;0.2426;
28403;0.2407;
28488;0.2402;
28574;0.2428;
28659;0.2428;
28744;0.2426;
28830;0.2411;
28915;0.2436;
29000;0.2482;
29086;0.2378;
29171;0.2356;
29256;0.2405;
29341;0.2416;
29427;0.2446;
29512;0.2446;
29597;0.2400;
29683;0.2462;
29768;0.2479;
29853;0.2424;
29939;0.2460;
30024;0.2503;
30109;0.2489;
30194;0.2523;
30280;0.2526;
30365;0.2434;
30450;0.2422;
30536;0.2417;
30621;0.2506;
30706;0.2515;
30792;0.2496;
30877;0.2508;
30962;0.2583;
31047;0.2518;
31133;0.2453;
31218;0.2504;
31303;0.2479;
31389;0.2429;
31474;0.2433;
31559;0.2518;
31645;0.2518;
31730;0.2479;
31815;0.2472;
31901;0.2496;
31986;0.2387;
32071;0.2496;
32156;0.2479;
32242;0.2366;
32327;0.2329;
32412;0.2353;
32498;0.2416;
32583;0.2468;
32668;0.2455;
32754;0.2499;
32839;0.2496;
32924;0.2448;
33009;0.2443;
33095;0.2448;
33180;0.2463;
33265;0.2516;
33351;0.2440;
33436;0.2371;
33521;0.2361;
33607;0.2342;
33692;0.2332;
33777;0.2363;
33863;0.2269;
33948;0.2366;
34033;0.2359;
34118;0.2293;
34204;0.2337;
34289;0.2405;
34374;0.2388;
34460;0.2382;
34545;0.2426;
34630;0.2538;
34716;0.2472;
34801;0.2405;
34886;0.2412;
34972;0.2421;
35057;0.2397;
35142;0.2400;
35227;0.2440;
35313;0.2366;
35398;0.2329;
35483;0.2378;
35569;0.2419;
35654;0.2431;
35739;0.2462;
35825;0.2492;
35910;0.2409;
35995;0.2313;
36081;0.2332;
36166;0.2378;
36251;0.2404;
36336;0.2368;
36422;0.2351;
36507;0.2436;
36592;0.2457;
36678;0.2400;
36763;0.2457;
36848;0.2417;
36934;0.2312;
37019;0.2259;
37104;0.2318;
37190;0.2440;
37275;0.2518;
37360;0.2460;
37445;0.2375;
37531;0.2402;
37616;0.2482;
37701;0.2416;
37787;0.2468;
37872;0.2506;
37957;0.2545;
38042;0.2501;
38128;0.2497;
38213;0.2566;
38298;0.2518;
38384;0.2489;
38469;0.2549;
38554;0.2496;
38640;0.2486;
38725;0.2496;
38810;0.2431;
38896;0.2499;
38981;0.2525;
39066;0.2537;
39151;0.2579;
39237;0.2540;
39322;0.2622;
39407;0.2571;
39493;0.2576;
39578;0.2627;
39663;0.2608;
39749;0.2583;
39834;0.2511;
39919;0.2593;
40005;0.2579;
40090;0.2509;
40175;0.2533;
40260;0.2632;
40346;0.2632;
40431;0.2561;
40516;0.2542;
40602;0.2530;
40687;0.2634;
40772;0.2615;
40858;0.2615;
40943;0.2665;
41028;0.2588;
41113;0.2552;
41199;0.2557;
41284;0.2518;
41369;0.2535;
41455;0.2533;
41540;0.2533;
41625;0.2511;
41711;0.2504;
41796;0.2535;
41881;0.2583;
41967;0.2557;
42052;0.2583;
42137;0.2549;
42222;0.2557;
42308;0.2615;
42393;0.2620;
42478;0.2595;
42564;0.2538;
42649;0.2601;
42734;0.2624;
42820;0.2591;
42905;0.2630;
42990;0.2601;
43076;0.2637;
43161;0.2682;
43246;0.2704;
43331;0.2707;
43417;0.2661;
43502;0.2654;
43587;0.2613;
43673;0.2644;
43758;0.2607;
43843;0.2654;
43929;0.2627;
44014;0.2636;
44099;0.2676;
44185;0.2665;
44270;0.2630;
44355;0.2636;
44441;0.2627;
44526;0.2644;
44611;0.2702;
44696;0.2767;
44782;0.2760;
44867;0.2668;
44952;0.2603;
45038;0.2692;
45123;0.2697;
45208;0.2683;
45294;0.2624;
45379;0.2740;
45464;0.2600;
45550;0.2600;
45635;0.2722;
45720;0.2780;
45805;0.2702;
45891;0.2671;
45976;0.2716;
46061;0.2705;
46147;0.2579;
46232;0.2617;
46317;0.2666;
46403;0.2694;
46488;0.2770;
46573;0.2745;
46658;0.2663;
46744;0.2663;
46829;0.2634;
46914;0.2641;
47000;0.2629;
47085;0.2803;
47170;0.2832;
47256;0.2808;
47341;0.2784;
47426;0.2775;
47512;0.2772;
47597;0.2801;
47682;0.2784;
47768;0.2791;
47853;0.2895;
47938;0.2825;
48023;0.2779;
48109;0.2792;
48194;0.2833;
48279;0.2825;
48365;0.2840;
48450;0.2883;
48535;0.2891;
48621;0.2857;
48706;0.2808;
48791;0.2816;
48877;0.2968;
48962;0.2961;
49047;0.2908;
49132;0.2755;
49218;0.2712;
49303;0.2784;
49388;0.2830;
49474;0.2791;
49559;0.2721;
49644;0.2825;
49730;0.2857;
49815;0.2876;
49900;0.2873;
49986;0.2871;
50071;0.2803;
50156;0.2784;
50241;0.2895;
50327;0.2982;
50412;0.2994;
50497;0.2866;
50583;0.2796;
50668;0.2806;
50753;0.2867;
50839;0.2867;
50924;0.2905;
51009;0.2968;
51095;0.2970;
51252;0.2987;
51265;0.2714;
51351;0.2363;
51436;0.2666;
51521;0.2925;
51607;0.2951;
51692;0.2985;
51777;0.2922;
51863;0.2900;
51948;0.2978;
52033;0.2987;
52119;0.2988;
52204;0.2978;
52289;0.3041;
52374;0.3045;
52460;0.3004;
52545;0.3012;
52630;0.3024;
52716;0.2953;
52801;0.2975;
52886;0.3062;
52972;0.3065;
53057;0.3067;
53142;0.3086;
53228;0.3120;
53313;0.3147;
53398;0.3166;
53484;0.3052;
53569;0.3104;
53654;0.3149;
53739;0.3098;
53825;0.3157;
53910;0.3174;
53995;0.3166;
54081;0.3156;
54166;0.3121;
54251;0.3109;
54337;0.3128;
54422;0.3212;
54507;0.3288;
54593;0.3244;
54678;0.3144;
54763;0.3183;
54849;0.3198;
54934;0.3159;
55019;0.3184;
55105;0.3215;
55190;0.3196;
55275;0.3121;
55360;0.3152;
55446;0.3193;
55531;0.3254;
55616;0.3215;
55702;0.3219;
55787;0.3213;
55872;0.3196;
55958;0.3265;
56043;0.3287;
56128;0.3290;
56214;0.3266;
56299;0.3292;
56384;0.3295;
56469;0.3248;
56555;0.3251;
56640;0.3220;
56725;0.3183;
56811;0.3234;
56896;0.3336;
56981;0.3275;
57067;0.3234;
57152;0.3266;
57237;0.3220;
57323;0.3248;
57408;0.3248;
57493;0.3254;
57579;0.3266;
57664;0.3244;
57749;0.3287;
57834;0.3294;
57920;0.3302;
58005;0.3372;
58090;0.3415;
58176;0.3442;
58261;0.3343;
58346;0.3275;
58432;0.3270;
58517;0.3225;
58602;0.3270;
58688;0.3283;
58773;0.3357;
58858;0.3358;
58944;0.3346;
59029;0.3295;
59114;0.3372;
59199;0.3427;
59285;0.3307;
59370;0.3363;
59455;0.3398;
59541;0.3358;
59626;0.3338;
59711;0.3372;
59797;0.3442;
59882;0.3420;
59967;0.3363;
60053;0.3300;
60138;0.3246;
60223;0.3292;
60309;0.3266;
60394;0.3311;
60479;0.3312;
60565;0.3299;
60650;0.3220;
60735;0.3219;
60820;0.3333;
60906;0.3341;
60991;0.3321;
61076;0.3389;
61162;0.3367;
61247;0.3034;
61332;0.2659;
61418;0.2489;
61503;0.2487;
61588;0.2518;
61674;0.2550;
61759;0.2525;
61844;0.2596;
61930;0.2590;
62015;0.2504;
62100;0.2518;
62186;0.2583;
62271;0.2540;
62356;0.2540;
62441;0.2579;
62527;0.2605;
62612;0.2619;
62697;0.2581;
62783;0.2547;
62868;0.2458;
62953;0.2491;
63039;0.2520;
63124;0.2622;
63209;0.2598;
63295;0.2491;
63380;0.2598;
63465;0.2649;
63551;0.2610;
63636;0.2617;
63721;0.2603;
63807;0.2549;
63892;0.2561;
63977;0.2571;
64063;0.2554;
64148;0.2554;
64233;0.2530;
64318;0.2603;
64404;0.2516;
64489;0.2613;
64574;0.2651;
64660;0.2581;
64745;0.2605;
64830;0.2578;
64916;0.2530;
65001;0.2503;
65086;0.2477;
65172;0.2547;
65257;0.2540;
65342;0.2501;
65428;0.2508;
65513;0.2465;
65598;0.2494;
65684;0.2557;
65769;0.2578;
65854;0.2608;
65939;0.2564;
66025;0.2571;
66110;0.2552;
66195;0.2583;
66281;0.2542;
66366;0.2501;
66451;0.2511;
66537;0.2583;
66622;0.2627;
66707;0.2607;
66793;0.2578;
66878;0.2590;
66963;0.2554;
67049;0.2571;
67134;0.2595;
67219;0.2566;
67305;0.2574;
67390;0.2547;
67475;0.2542;
67560;0.2583;
67646;0.2583;
67731;0.2581;
67816;0.2576;
67902;0.2629;
67987;0.2622;
68072;0.2547;
68158;0.2532;
68243;0.2591;
68328;0.2528;
68414;0.2532;
68499;0.2538;
68584;0.2566;
68670;0.2540;
68755;0.2569;
68840;0.2549;
68926;0.2603;
69011;0.2704;
69096;0.2653;
69182;0.2603;
69267;0.2591;
69352;0.2620;
69438;0.2659;
69523;0.2620;
69608;0.2591;
69694;0.2598;
69779;0.2598;
69864;0.2634;
69949;0.2572;
70035;0.2584;
70120;0.2659;
70205;0.2757;
70291;0.2683;
70376;0.2619;
70461;0.2651;
70547;0.2666;
70632;0.2642;
70717;0.2695;
70803;0.2712;
70888;0.2704;
70973;0.2605;
71059;0.2673;
71144;0.2682;
71229;0.2651;
71315;0.2709;
71400;0.2687;
71485;0.2743;
71571;0.2627;
71656;0.2601;
71741;0.2627;
71827;0.2641;
71912;0.2722;
71997;0.2678;
72082;0.2675;
72168;0.2705;
72253;0.2654;
72338;0.2683;
72424;0.2694;
72509;0.2741;
72594;0.2767;
72680;0.2750;
72765;0.2733;
72850;0.2637;
72936;0.2629;
73021;0.2595;
73106;0.2629;
73192;0.2721;
73277;0.2740;
73362;0.2651;
73448;0.2610;
73533;0.2617;
73618;0.2608;
73704;0.2639;
73789;0.2639;
73874;0.2676;
73960;0.2675;
74045;0.2663;
74130;0.2755;
74216;0.2755;
74301;0.2690;
74386;0.2673;
74472;0.2724;
74557;0.2721;
74642;0.2717;
74727;0.2637;
74813;0.2678;
74898;0.2787;
74983;0.2782;
75069;0.2770;
75154;0.2748;
75239;0.2734;
75325;0.2738;
75410;0.2728;
75495;0.2663;
75581;0.2675;
75666;0.2665;
75751;0.2751;
75837;0.2826;
75922;0.2784;
76007;0.2658;
76093;0.2705;
76178;0.2717;
76263;0.2729;
76349;0.2714;
76434;0.2632;
76519;0.2647;
76604;0.2690;
76690;0.2699;
76775;0.2740;
76860;0.2678;
76946;0.2717;
77031;0.2869;
77116;0.2842;
77202;0.2779;
77287;0.2728;
77372;0.2712;
77458;0.2682;
77543;0.2775;
77628;0.2811;
77714;0.2733;
77799;0.2762;
77884;0.2803;
77970;0.2811;
78055;0.2769;
78140;0.2757;
78226;0.2748;
78311;0.2774;
78396;0.2729;
78482;0.2769;
78567;0.2830;
78652;0.2837;
78738;0.2813;
78823;0.2792;
78908;0.2835;
78994;0.2845;
79079;0.2859;
79164;0.2886;
79249;0.2791;
79335;0.2789;
79420;0.2792;
79505;0.2803;
79591;0.2741;
79676;0.2821;
79761;0.2838;
79847;0.2758;
79932;0.2743;
80017;0.2808;
80103;0.2813;
80188;0.2895;
80273;0.2873;
80359;0.2903;
80444;0.2801;
80529;0.2815;
80615;0.2830;
80700;0.2763;
80785;0.2751;
80871;0.2821;
80956;0.2835;
81041;0.2861;
81127;0.2811;
81212;0.2709;
81297;0.2748;
81383;0.2782;
81468;0.2763;
81553;0.2801;
81638;0.2816;
81724;0.2803;
81809;0.2789;
81894;0.2763;
81980;0.2821;
82065;0.2743;
82150;0.2760;
82236;0.2818;
82321;0.2707;
82406;0.2712;
82492;0.2711;
82577;0.2750;
82662;0.2777;
82748;0.2815;
82833;0.2787;
82918;0.2794;
83004;0.2746;
83089;0.2729;
83174;0.2740;
83260;0.2857;
83345;0.2816;
83430;0.2714;
83516;0.2767;
83601;0.2866;
83686;0.2796;
83772;0.2767;
83857;0.2794;
83942;0.2767;
84028;0.2709;
84113;0.2808;
84198;0.2782;
84283;0.2736;
84369;0.2721;
84454;0.2758;
84539;0.2780;
84625;0.2757;
84710;0.2765;
84795;0.2780;
84881;0.2784;
84966;0.2780;
85051;0.2804;
85137;0.2745;
85222;0.2844;
85307;0.2891;
85393;0.2786;
85478;0.2770;
85563;0.2765;
85649;0.2779;
85734;0.2794;
85819;0.2825;
85905;0.2835;
85990;0.2809;
86075;0.2826;
86161;0.2825;
86246;0.2780;
86331;0.2806;
86416;0.2786;
86502;0.2743;
86587;0.2811;
86672;0.2782;
86758;0.2833;
86843;0.2777;
86928;0.2728;
87014;0.2799;
87099;0.2832;
87184;0.2818;
87270;0.2876;
87355;0.2910;
87440;0.2832;
87526;0.2789;
87611;0.2777;
87696;0.2809;
87782;0.2808;
87867;0.2828;
87952;0.2763;
88038;0.2779;
88123;0.2852;
88208;0.2808;
88294;0.2757;
88379;0.2748;
88464;0.2826;
88550;0.2779;
88635;0.2760;
88720;0.2765;
88806;0.2765;
88891;0.2782;
88976;0.2818;
89062;0.2791;
89147;0.2796;
89232;0.2820;
89318;0.2769;
89403;0.2699;
89488;0.2670;
89574;0.2760;
89659;0.2821;
89744;0.2850;
89829;0.2774;
89915;0.2799;
90000;0.2763;
90085;0.2780;
90171;0.2820;
90256;0.2852;
90341;0.2765;
90427;0.2840;
90512;0.2881;
90597;0.2915;
90683;0.2849;
90768;0.2763;
90853;0.2798;
90939;0.2809;
91024;0.2861;
91109;0.2861;
91195;0.2808;
91280;0.2775;
91365;0.2758;
91451;0.2763;
91536;0.2820;
91621;0.2779;
91707;0.2789;
91792;0.2803;
91877;0.2826;
91963;0.2786;
92048;0.2767;
92133;0.2833;
92219;0.2859;
92304;0.2789;
92389;0.2825;
92475;0.2886;
92560;0.2944;
92645;0.2915;
92730;0.2821;
92816;0.2763;
92901;0.2816;
92986;0.2883;
93072;0.2883;
93157;0.2832;
93242;0.2871;
93328;0.2963;
93413;0.2915;
93498;0.2823;
93584;0.2910;
93669;0.2971;
93754;0.2922;
93840;0.2876;
93925;0.2823;
94010;0.2939;
94096;0.2978;
94181;0.2874;
94266;0.2852;
94355;0.2782;
94437;0.2627;
94522;0.2644;
94608;0.2900;
94693;0.2907;
94778;0.2772;
94864;0.2806;
94949;0.2913;
95034;0.2944;
95120;0.2891;
95205;0.2840;
95290;0.2837;
95376;0.2847;
95461;0.2908;
95546;0.2949;
95632;0.2867;
95717;0.2832;
95802;0.2837;
95888;0.2861;
95973;0.2867;
96058;0.2874;
96144;0.2794;
96229;0.2825;
96314;0.2847;
96400;0.2874;
96485;0.2910;
96570;0.2895;
96656;0.2898;
96741;0.2862;
96826;0.2883;
96912;0.2890;
96997;0.2861;
97082;0.2896;
97167;0.2924;
97253;0.2949;
97338;0.2913;
97423;0.2982;
97509;0.3000;
97594;0.2992;
97679;0.2965;
97765;0.2905;
97850;0.2908;
97935;0.2874;
98021;0.2871;
98106;0.2959;
98191;0.2908;
98277;0.2840;
98362;0.2982;
98447;0.2965;
98533;0.2929;
98618;0.2913;
98703;0.2980;
98789;0.2971;
98874;0.2939;
98959;0.3009;
99045;0.3009;
99130;0.3019;
99215;0.2980;
99301;0.2925;
99386;0.2946;
99471;0.3009;
99557;0.3031;
99642;0.3017;
99727;0.2995;
99812;0.2903;
99898;0.2937;
99983;0.2927;
100068;0.2985;
100154;0.3002;
100239;0.2975;
100324;0.2987;
100410;0.3007;
100495;0.3023;
100580;0.2987;
100666;0.3036;
100751;0.2995;
100836;0.3043;
100922;0.3000;
101007;0.3048;
101092;0.3000;
101178;0.2896;
101263;0.2913;
101348;0.2992;
101434;0.3009;
101519;0.2988;
101604;0.2980;
101690;0.2939;
101775;0.2987;
101860;0.3009;
101946;0.3021;
102031;0.3050;
102116;0.3050;
102202;0.2975;
102287;0.2941;
102372;0.3101;
102458;0.3075;
102543;0.2977;
102628;0.2956;
102714;0.2932;
102799;0.3029;
102884;0.3038;
102970;0.3046;
103055;0.2992;
103140;0.3014;
103226;0.3036;
103311;0.2997;
103396;0.2963;
103482;0.2997;
103567;0.3036;
103652;0.3017;
103738;0.2927;
103823;0.2919;
103908;0.2920;
103994;0.2905;
104079;0.2946;
104164;0.2971;
104250;0.2965;
104335;0.3026;
104420;0.3031;
104506;0.2956;
104591;0.2971;
104676;0.2980;
104762;0.2919;
104847;0.2982;
104932;0.2980;
105018;0.2982;
105103;0.3017;
105188;0.3065;
105274;0.3084;
105359;0.3038;
105444;0.3026;
105530;0.3029;
105615;0.3021;
105700;0.3012;
105786;0.3017;
105871;0.2942;
105956;0.2934;
106042;0.3033;
106127;0.2988;
106212;0.2941;
106298;0.3014;
106383;0.2994;
106468;0.3033;
106554;0.3012;
106639;0.2970;
106724;0.2956;
106810;0.3016;
106895;0.3106;
106980;0.3063;
107066;0.3004;
107151;0.2978;
107236;0.3109;
107322;0.3103;
107407;0.3034;
107492;0.2997;
107578;0.2951;
107663;0.2970;
107748;0.2978;
107834;0.3012;
107919;0.2942;
108004;0.2977;
108090;0.3041;
108175;0.3014;
108260;0.3011;
108346;0.2997;
108431;0.2965;
108516;0.3028;
108602;0.3055;
108687;0.3079;
108772;0.3101;
108858;0.3069;
108943;0.3055;
109028;0.3031;
109114;0.3060;
109199;0.3024;
109284;0.3000;
109370;0.3070;
109455;0.3099;
109540;0.3058;
109626;0.3104;
109711;0.3077;
109796;0.3070;
109882;0.3007;
109967;0.2956;
110052;0.3033;
110138;0.2941;
110223;0.2908;
110308;0.3019;
110394;0.3026;
110479;0.3023;
110564;0.3007;
110650;0.3092;
110735;0.3152;
110820;0.3109;
110906;0.3067;
110991;0.3007;
111076;0.3079;
111162;0.3026;
111247;0.3060;
111332;0.3063;
111417;0.3023;
111503;0.3038;
111588;0.3050;
111673;0.3043;
111759;0.3074;
111844;0.3023;
111929;0.2997;
112015;0.3062;
112100;0.3041;
112185;0.2951;
112271;0.3012;
112356;0.3063;
112441;0.3024;
112527;0.3011;
112612;0.3058;
112697;0.3106;
112783;0.3079;
112868;0.3099;
112953;0.3036;
113039;0.3060;
113124;0.3104;
113209;0.3086;
113295;0.3016;
113380;0.3048;
113465;0.3029;
113551;0.3023;
113636;0.3007;
113721;0.3000;
113807;0.3014;
113892;0.2995;
113977;0.3062;
114063;0.3072;
114148;0.3012;
114233;0.2958;
114319;0.3017;
114404;0.3048;
114489;0.3034;
114575;0.3092;
114660;0.3087;
114745;0.3036;
114831;0.3063;
114916;0.3024;
115001;0.3060;
115087;0.3045;
115172;0.3050;
115257;0.3026;
115343;0.3048;
115428;0.3089;
115513;0.3125;
115599;0.3058;
115684;0.3016;
115769;0.3062;
115855;0.3077;
115940;0.3120;
116025;0.3135;
116111;0.3108;
116196;0.3096;
116281;0.3120;
116367;0.3103;
116452;0.3138;
116537;0.3121;
116623;0.3125;
116708;0.3089;
116793;0.3116;
116879;0.3213;
116964;0.3142;
117049;0.3053;
117135;0.3043;
117220;0.3074;
117305;0.3101;
117391;0.3098;
117476;0.3099;
117561;0.3142;
117647;0.3125;
117732;0.3121;
117817;0.3205;
117903;0.3220;
117988;0.3145;
118073;0.3058;
118159;0.3040;
118244;0.3052;
118329;0.3174;
118415;0.3195;
118500;0.3103;
118585;0.3031;
118671;0.3127;
118756;0.3137;
118841;0.3115;
118927;0.3029;
119012;0.3082;
119097;0.3133;
119183;0.3140;
119268;0.3149;
119353;0.3104;
119439;0.3137;
119524;0.3154;
119609;0.3231;
119695;0.3205;
119780;0.3108;
119865;0.3075;
119951;0.3111;
120036;0.3152;
120121;0.3150;
120207;0.3142;
120292;0.3181;
120377;0.3144;
120463;0.3091;
120548;0.3109;
120633;0.3161;
120719;0.3121;
120804;0.3145;
120889;0.3198;
120975;0.3173;
121060;0.3075;
121145;0.3118;
121231;0.3149;
121316;0.3128;
121401;0.3101;
121487;0.3166;
121572;0.3220;
121657;0.3227;
121743;0.3190;
121828;0.3203;
121913;0.3241;
121999;0.3217;
122084;0.3116;
122169;0.3109;
122255;0.3144;
122340;0.3089;
122425;0.3113;
122511;0.3149;
122596;0.3222;
122681;0.3195;
122767;0.3167;
122852;0.3115;
122937;0.3144;
123023;0.3208;
123108;0.3248;
123193;0.3236;
123279;0.3133;
123364;0.3167;
123449;0.3176;
123535;0.3156;
123620;0.3241;
123705;0.3171;
123791;0.3094;
123876;0.3103;
123961;0.3181;
124047;0.3236;
124132;0.3275;
124217;0.3239;
124303;0.3210;
124388;0.3248;
124473;0.3169;
124559;0.3140;
124644;0.3144;
124729;0.3176;
124815;0.3096;
124900;0.3137;
124985;0.3193;
125071;0.3125;
125156;0.3154;
125241;0.3222;
125327;0.3208;
125412;0.3193;
125497;0.3200;
125583;0.3190;
125668;0.3128;
125753;0.3133;
125839;0.3147;
125924;0.3152;
126009;0.3215;
126095;0.3213;
126180;0.3152;
126265;0.3082;
126351;0.3140;
126436;0.3152;
126521;0.3152;
126607;0.3198;
126692;0.3159;
126777;0.3253;
126863;0.3265;
126948;0.3231;
127033;0.3232;
127119;0.3213;
127204;0.3210;
127290;0.3176;
127375;0.3288;
127460;0.3237;
127545;0.3181;
127631;0.3174;
127716;0.3171;
127801;0.3164;
127887;0.3219;
127972;0.3299;
128058;0.3208;
128143;0.3188;
128228;0.3253;
128314;0.3205;
128399;0.3135;
128484;0.3149;
128570;0.3127;
128655;0.3188;
128740;0.3190;
128826;0.3229;
128911;0.3203;
128996;0.3234;
129082;0.3157;
129167;0.3137;
129252;0.3202;
129338;0.3167;
129423;0.3164;
129508;0.3253;
129594;0.3231;
129679;0.3195;
129764;0.3144;
129850;0.3116;
129935;0.3161;
130020;0.3239;
130106;0.3195;
130191;0.3258;
130276;0.3299;
130362;0.3224;
130447;0.3196;
130532;0.3167;
130618;0.3195;
130703;0.3290;
130788;0.3275;
130874;0.3244;
130959;0.3210;
131044;0.3156;
131130;0.3224;
131215;0.3229;
131300;0.3225;
131386;0.3166;
131471;0.3108;
131556;0.3159;
131642;0.3205;
131727;0.3072;
131812;0.3140;
131898;0.3242;
131983;0.3244;
132068;0.3212;
132154;0.3171;
132239;0.3203;
132324;0.3164;
132410;0.3195;
132495;0.3179;
132580;0.3120;
132666;0.3156;
132751;0.3183;
132836;0.3220;
132922;0.3217;
133007;0.3249;
133092;0.3217;
133178;0.3232;
133263;0.3229;
133349;0.3207;
133434;0.3191;
133519;0.3193;
133605;0.3215;
133690;0.3242;
133775;0.3346;
133861;0.3341;
133946;0.3253;
134031;0.3275;
134117;0.3290;
134202;0.3309;
134287;0.3244;
134373;0.3188;
134458;0.3198;
134543;0.3183;
134629;0.3195;
134714;0.3227;
134799;0.3232;
134885;0.3217;
134970;0.3282;
135055;0.3363;
135141;0.3302;
135226;0.3249;
135311;0.3277;
135397;0.3280;
135482;0.3304;
135567;0.3246;
135653;0.3239;
135738;0.3213;
135823;0.3234;
135909;0.3321;
135994;0.3341;
136079;0.3273;
136165;0.3270;
136250;0.3236;
136335;0.3225;
136421;0.3271;
136506;0.3290;
136591;0.3340;
136677;0.3270;
136762;0.3248;
136847;0.3299;
136933;0.3336;
137018;0.3261;
137103;0.3242;
137189;0.3265;
137274;0.3237;
137359;0.3271;
137462;0.3283;
137530;0.3063;
137616;0.2982;
137701;0.3109;
137786;0.3207;
137872;0.3288;
137957;0.3186;
138042;0.3173;
138128;0.3167;
138213;0.3166;
138298;0.3236;
138384;0.3263;
138469;0.3229;
138554;0.3232;
138640;0.3210;
138725;0.3130;
138810;0.3164;
138896;0.3258;
