 Mach Number             Cd Rocket - (Unpowered) Cd - Rocket (Powered)   Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Fin Pressure Drag       Interference Drag       Fin Skin Friction      
 3.30000000000000E-0001  3.85743887469604E-0001  3.83799353473648E-0001  1.99582094666128E-0001  0.00000000000000E+0000  6.49138262353743E-0002  1.11073681029161E-0002  1.37799292512475E-0003  4.19122398798868E-0002  6.68503656601741E-0002 
 3.45000000000000E-0001  3.85924242524630E-0001  3.83978929413182E-0001  1.99422257812448E-0001  0.00000000000000E+0000  6.49398352266129E-0002  1.10984726818454E-0002  1.56431704748256E-0003  4.18786741406140E-0002  6.70206856156276E-0002 
 3.60000000000000E-0001  3.86106109616021E-0001  3.84159972150899E-0001  1.99253349236100E-0001  0.00000000000000E+0000  6.49673543912448E-0002  1.10890723910209E-0002  1.76559628914303E-0003  4.18432033395810E-0002  6.71875339689317E-0002 
 3.75000000000000E-0001  3.86289965668699E-0001  3.84342959335109E-0001  1.99075551844374E-0001  0.00000000000000E+0000  6.49963595805940E-0002  1.10791774098055E-0002  1.98206878957771E-0003  4.18058658873185E-0002  6.73509421570296E-0002 
 3.90000000000000E-0001  3.86476224712962E-0001  3.84528305700721E-0001  1.98889045690184E-0001  0.00000000000000E+0000  6.50268272728151E-0002  1.10687977587075E-0002  2.21391291288802E-0003  4.17666995949387E-0002  6.75109414834281E-0002 
 4.05000000000000E-0001  3.86665235998328E-0001  3.84716361183716E-0001  1.98694008014751E-0001  0.00000000000000E+0000  6.50587345519962E-0002  1.10579433017554E-0002  2.46124533047738E-0003  4.17257416830977E-0002  6.76675631162502E-0002 
 4.20000000000000E-0001  3.86857282533284E-0001  3.84907409461489E-0001  1.98490613289642E-0001  0.00000000000000E+0000  6.50920590880903E-0002  1.10466237488378E-0002  2.72411952952186E-0003  4.16830287908249E-0002  6.78208380863671E-0002 
 4.35000000000000E-0001  3.87052580086580E-0001  3.85101666954728E-0001  1.98279033258184E-0001  0.00000000000000E+0000  6.51267791176383E-0002  1.10348486580083E-0002  3.00252478292124E-0003  4.16385969842187E-0002  6.79707972856093E-0002 
 4.50000000000000E-0001  3.87251276679350E-0001  3.85299282320088E-0001  1.98059436976258E-0001  0.00000000000000E+0000  6.51628734252466E-0002  1.10226274377557E-0002  3.29638561002186E-0003  4.15924817650142E-0002  6.81174714650534E-0002 
 4.65000000000000E-0001  3.87453452590094E-0001  3.85500336455705E-0001  1.97831990852484E-0001  0.00000000000000E+0000  6.52003213257838E-0002  1.10099693492405E-0002  3.60556175017995E-0003  4.15447180790217E-0002  6.82608912333833E-0002 
 4.80000000000000E-0001  3.87659120886666E-0001  3.85704843033697E-0001  1.97596858687807E-0001  0.00000000000000E+0000  6.52391026472652E-0002  1.09968835084977E-0002  3.92984866333259E-0003  4.14953403244394E-0002  6.84010870553243E-0002 
 4.95000000000000E-0001  3.87868228491017E-0001  3.85912749565401E-0001  1.97354201714486E-0001  0.00000000000000E+0000  6.52791977143919E-0002  1.09833788886073E-0002  4.26897856334181E-0003  4.14443823600422E-0002  6.85380892501476E-0002 
 5.10000000000000E-0001  3.88080657773729E-0001  3.86123938996381E-0001  1.97104178634511E-0001  0.00000000000000E+0000  6.53205873327171E-0002  1.09694643218313E-0002  4.62262198117902E-0003  4.13918775132473E-0002  6.86719279902438E-0002 
 5.25000000000000E-0001  3.88296228666625E-0001  3.86338231819493E-0001  1.96846945657432E-0001  0.00000000000000E+0000  6.53632527734104E-0002  1.09551485017203E-0002  4.99038984623830E-0003  4.13378585880606E-0002  6.88026332997640E-0002 
 5.40000000000000E-0001  3.88514701273079E-0001  3.86555388685636E-0001  1.96582656537635E-0001  0.00000000000000E+0000  6.54071757585933E-0002  1.09404399851868E-0002  5.37183606543450E-0003  4.12823578729034E-0002  6.89302350533260E-0002 
 5.55000000000000E-0001  3.88735778947413E-0001  3.86775113483572E-0001  1.96311462611057E-0001  0.00000000000000E+0000  6.54523384472215E-0002  1.09253471945494E-0002  5.76646057147844E-0003  4.12254071483220E-0002  6.90547629747846E-0002 
 5.70000000000000E-0001  3.88959111807073E-0001  3.86997056852509E-0001  1.96033512831348E-0001  0.00000000000000E+0000  6.54987234214898E-0002  1.09098784195447E-0002  6.17371280404317E-0003  4.11670376945830E-0002  6.91762466360643E-0002 
 5.85000000000000E-0001  3.89184300634389E-0001  3.87220820084252E-0001  1.95748953805498E-0001  0.00000000000000E+0000  6.55463136737361E-0002  1.08940418193106E-0002  6.59299558063741E-0003  4.11072802991547E-0002  6.92947154560521E-0002 
 6.00000000000000E-0001  3.89410901118781E-0001  3.87445959365786E-0001  1.95457929828933E-0001  0.00000000000000E+0000  6.55950925938242E-0002  1.08778454243389E-0002  7.02366930805830E-0003  4.10461652640759E-0002  6.94101986995508E-0002 
 6.15000000000000E-0001  3.89137620354882E-0001  3.87171182277769E-0001  1.95160582920078E-0001  0.00000000000000E+0000  6.56450439569840E-0002  1.08612971383995E-0002  7.46505648044531E-0003  4.09837224132163E-0002  6.90219174457597E-0002 
 6.30000000000000E-0001  3.88866414024795E-0001  3.86898444977133E-0001  1.94857052854414E-0001  0.00000000000000E+0000  6.56961519120888E-0002  1.08444047404353E-0002  7.91644640630481E-0003  4.09199810994268E-0002  6.86323770121262E-0002 
 6.45000000000000E-0001  3.88596776656090E-0001  3.86627242455424E-0001  1.94547477198019E-0001  0.00000000000000E+0000  6.57484009703537E-0002  1.08271758864290E-0002  8.37710010448503E-0003  4.08549702115840E-0002  6.82416522852189E-0002 
 6.60000000000000E-0001  3.88328175519512E-0001  3.86357042436838E-0001  1.94231991340613E-0001  0.00000000000000E+0000  6.58017759944341E-0002  1.08096181112421E-0002  8.84625530797871E-0003  4.07887181815286E-0002  6.78498165837157E-0002 
 6.75000000000000E-0001  3.88060055737806E-0001  3.86087290487355E-0001  1.93910728528101E-0001  0.00000000000000E+0000  6.58562621879104E-0002  1.07917388304263E-0002  9.32313151459829E-0003  4.07212529909013E-0002  6.74569416858687E-0002 
 6.90000000000000E-0001  3.87791845381129E-0001  3.85817415110457E-0001  1.93583819894643E-0001  0.00000000000000E+0000  6.59118450851405E-0002  1.07735453420078E-0002  9.80693502495261E-0003  4.06526021778751E-0002  6.70630978565097E-0002 
 7.05000000000000E-0001  3.87522960491999E-0001  3.85546832772376E-0001  1.93251394494230E-0001  0.00000000000000E+0000  6.59685105414669E-0002  1.07550448282452E-0002  1.02968639106660E-0002  4.05827928437883E-0002  6.66683538736020E-0002 
 7.20000000000000E-0001  3.87252809986250E-0001  3.85274952803326E-0001  1.92913579331799E-0001  0.00000000000000E+0000  6.60262447237621E-0002  1.07362443573605E-0002  1.07921128593020E-0002  4.05118516596778E-0002  6.62727770543480E-0002 
 7.35000000000000E-0001  3.86980800380841E-0001  3.85001182125587E-0001  1.92570499393878E-0001  0.00000000000000E+0000  6.60850341013001E-0002  1.07171508852453E-0002  1.12918778468436E-0002  4.04398048727144E-0002  6.58764332808588E-0002 
 7.50000000000000E-0001  3.86706340304475E-0001  3.84724929764389E-0001  1.92222277678777E-0001  0.00000000000000E+0000  6.61448654369389E-0002  1.06977712571402E-0002  1.17953605936823E-0002  4.03666783125431E-0002  6.54793870253934E-0002 
 7.65000000000000E-0001  3.86428844752625E-0001  3.84445611103192E-0001  1.91869035226320E-0001  0.00000000000000E+0000  6.62057257786034E-0002  1.06781122092903E-0002  1.23017727657107E-0002  4.02924973975271E-0002  6.50817013751740E-0002 
 7.80000000000000E-0001  3.86147739054586E-0001  3.84162651850985E-0001  1.91510891147144E-0001  0.00000000000000E+0000  6.62676024510552E-0002  1.06581803705754E-0002  1.28103398881241E-0002  4.02172871409003E-0002  6.46834380567862E-0002 
 7.95000000000000E-0001  3.85862462526354E-0001  3.83875491695406E-0001  1.91147962651553E-0001  0.00000000000000E+0000  6.63304830479386E-0002  1.06379822641154E-0002  1.33203049457521E-0002  4.01410721568261E-0002  6.42846574601688E-0002 
 8.10000000000000E-0001  3.85564286062989E-0001  3.83575401895330E-0001  1.90780365077938E-0001  0.00000000000000E+0000  6.63943554240917E-0002  1.06093385823975E-0002  1.38309316499944E-0002  4.00638766663669E-0002  6.38854186622010E-0002 
 8.25000000000000E-0001  3.85226217191706E-0001  3.83235390334185E-0001  1.90408211920781E-0001  0.00000000000000E+0000  6.64592076881116E-0002  1.05457862709736E-0002  1.43415073585815E-0002  3.99857245033639E-0002  6.34857794498944E-0002 
 8.40000000000000E-0001  3.84961017518589E-0001  3.82968218966885E-0001  1.90031614858235E-0001  1.14945657908621E-0004  6.65250281951652E-0002  1.04456477035659E-0002  1.48513456402906E-0002  3.99066391202293E-0002  6.30857963431947E-0002 
 8.55000000000000E-0001  3.85289859691704E-0001  3.83291991695046E-0001  1.89650683779294E-0001  7.63533256785504E-0004  6.66942600365716E-0002  1.03094259256952E-0002  1.53597884823054E-0002  3.98266435936516E-0002  6.26855246174010E-0002 
 8.70000000000000E-0001  3.87550965108680E-0001  3.85507060790538E-0001  1.89265526810552E-0001  2.01962210596443E-0003  6.82310774846338E-0002  1.01377516090801E-0002  1.58662081430244E-0002  3.97457606302159E-0002  6.22850183252089E-0002 
 8.85000000000000E-0001  3.92221270088685E-0001  3.90076085863279E-0001  1.88876250342572E-0001  3.88321220544539E-0003  7.16120758703706E-0002  9.93138012224300E-0003  1.63700086577320E-0002  3.96640125719402E-0002  6.18843303183819E-0002 
 9.00000000000000E-0001  3.99301266643043E-0001  3.96999558924591E-0001  1.88482959055852E-0001  6.35430355522837E-0003  7.68372551937820E-0002  9.69118815880140E-0003  1.68706270085905E-0002  3.95814214017289E-0002  6.14835122690603E-0002 
 9.15000000000000E-0001  4.08791594908720E-0001  4.06278120111441E-0001  1.88085755946405E-0001  9.43289615531341E-0003  8.39066154548680E-0002  9.41816993880364E-0003  1.73675339738747E-0002  3.94980087487450E-0002  6.10826146907107E-0002 
 9.30000000000000E-0001  4.20693039536890E-0001  4.17912554075002E-0001  1.87684742350961E-0001  1.31189900057004E-0002  9.28201566536286E-0002  9.11343299994256E-0003  1.78602346742312E-0002  3.94137958937018E-0002  6.06816869587243E-0002 
 9.45000000000000E-0001  4.35006525405889E-0001  4.31903785693613E-0001  1.87280017971788E-0001  1.74125851063896E-0002  1.03577878790063E-0001  8.77819359688462E-0003  1.83482688360199E-0002  3.93288037740755E-0002  6.02807773306674E-0002 
 9.60000000000000E-0001  4.51733112699902E-0001  4.48252875151456E-0001  1.86871680901144E-0001  2.23136814573808E-0002  1.16179781864173E-0001  8.41377172827334E-0003  1.88312107934961E-0002  3.92430529892403E-0002  5.98799329661933E-0002 
 9.75000000000000E-0001  4.70873991397105E-0001  4.66961012426708E-0001  1.86459827645364E-0001  2.78222790586740E-0002  1.30625865875958E-0001  8.02158581220500E-0003  1.93086692527600E-0002  3.91565638055264E-0002  5.94791999466173E-0002 
 9.90000000000000E-0001  4.92430475212830E-0001  4.88029511234701E-0001  1.86044553148582E-0001  3.39383779102692E-0002  1.46916130825417E-0001  7.60314703212593E-0003  1.97802868410688E-0002  3.90693561612023E-0002  5.90786232941637E-0002 
 1.00500000000000E+0000  5.16293133846092E-0001  5.11348941274451E-0001  1.85570737162826E-0001  4.06619780121664E-0002  1.65050576712551E-0001  7.15792364859426E-0003  2.02460340493180E-0002  3.89698548041935E-0002  5.86360294564429E-0002 
 1.02000000000000E+0000  5.42353284600708E-0001  5.36810619849774E-0001  1.84983572323505E-0001  4.79930793643658E-0002  1.85029203537359E-0001  6.68601222890462E-0003  2.07042020419058E-0002  3.88465501879360E-0002  5.81106649167313E-0002 
 1.03500000000000E+0000  5.70837235204343E-0001  5.64640854688335E-0001  1.84393744566892E-0001  5.59316819668671E-0002  2.06852011299842E-0001  6.19374472781654E-0003  2.11556582422493E-0002  3.87226863590474E-0002  5.75877080416281E-0002 
 1.05000000000000E+0000  6.01746782368821E-0001  5.94841442501957E-0001  1.83801356712552E-0001  6.44777858196706E-0002  2.30519000000000E-0001  5.68299494561748E-0003  2.16001722303472E-0002  3.85982849096358E-0002  5.70671877509979E-0002 
 1.06500000000000E+0000  6.04858752820698E-0001  5.98094620157976E-0001  1.83206509784867E-0001  7.36313909227759E-0002  2.25805120000000E-0001  5.15569044779585E-0003  2.20375428887796E-0002  3.84733670548221E-0002  5.65491317216573E-0002 
 1.08000000000000E+0000  6.05464722695935E-0001  5.98934397252148E-0001  1.82609303039652E-0001  8.33924972761835E-0002  2.18000000000000E-0001  4.61380517934649E-0003  2.24675971451948E-0002  3.83479536383269E-0002  5.60335664172313E-0002 
 1.09500000000000E+0000  6.10110061745153E-0001  6.03710133120893E-0001  1.82009833990384E-0001  9.37611048798929E-0002  2.13647000000000E-0001  4.05935196621278E-0003  2.28901886533011E-0002  3.82220651379807E-0002  5.55205171173817E-0002 
 1.11000000000000E+0000  6.09697601257146E-0001  6.03393086079631E-0001  1.81408198434083E-0001  9.79222618433358E-0002  2.10461840000000E-0001  3.49437493255543E-0003  2.33051964295958E-0002  3.80957216711575E-0002  5.50100079464184E-0002 
 1.12500000000000E+0000  6.07023257425578E-0001  6.00780121316110E-0001  1.80804490476821E-0001  9.87014567231709E-0002  2.08412840000000E-0001  2.92094186258685E-0003  2.37125234615584E-0002  3.79689430001323E-0002  5.45020619013084E-0002 
 1.14000000000000E+0000  6.04245281685685E-0001  5.98063524644265E-0001  1.80198802558882E-0001  9.93909578731889E-0002  2.06363840000000E-0001  2.34113653565011E-0003  2.41120953015067E-0002  3.78417485373652E-0002  5.39967008790926E-0002 
 1.15500000000000E+0000  6.01587756254927E-0001  5.95460903074454E-0001  1.79591225479575E-0001  9.99965179990709E-0002  2.04531000000000E-0001  1.75705106305549E-0003  2.45038586587910E-0002  3.77141573507107E-0002  5.34939457037241E-0002 
 1.17000000000000E+0000  5.99267983669271E-0001  5.93183278047969E-0001  1.78981848421695E-0001  1.00523572670250E-0001  2.03124000000000E-0001  1.17077825491758E-0003  2.48877800015143E-0002  3.75861881685558E-0002  5.29938161523382E-0002 
 1.18500000000000E+0000  5.96867459338350E-0001  5.90824901276219E-0001  1.78370758975645E-0001  1.00977261774463E-0001  2.01717000000000E-0001  5.84404044862189E-0004  2.52638441775261E-0002  3.74578593848854E-0002  5.24963309809673E-0002 
 1.20000000000000E+0000  5.94514912501084E-0001  5.88510857297681E-0001  1.77758043163225E-0001  1.01362449260803E-0001  2.00431670000000E-0001  1.72551080149162E-0018  2.56320530630678E-0002  3.73291890642772E-0002  5.20015079497100E-0002 
 1.21500000000000E+0000  5.93390847619726E-0001  5.87411191269874E-0001  1.77143785461082E-0001  1.01683741327933E-0001  1.99617170000000E-0001  0.00000000000000E+0000  2.59924242461538E-0002  3.72001949468273E-0002  5.17535316377288E-0002 
 1.23000000000000E+0000  5.92198039849494E-0001  5.86242782353193E-0001  1.76528068823840E-0001  1.01945503197973E-0001  1.98802670000000E-0001  0.00000000000000E+0000  2.63449897505687E-0002  3.70708944530064E-0002  5.15059136241058E-0002 
 1.24500000000000E+0000  5.90940792987991E-0001  5.85009934345240E-0001  1.75910974706898E-0001  1.02151874602298E-0001  1.97988170000000E-0001  0.00000000000000E+0000  2.66897948052471E-0002  3.69413046884485E-0002  5.12586741850998E-0002 
 1.26000000000000E+0000  5.89623209362352E-0001  5.83716749573151E-0001  1.75292583088913E-0001  1.02306784092811E-0001  1.97173670000000E-0001  0.00000000000000E+0000  2.70268966627873E-0002  3.68114424486718E-0002  5.10118330691685E-0002 
 1.27500000000000E+0000  5.88249201975983E-0001  5.82367141040332E-0001  1.74672972493972E-0001  1.02413962280979E-0001  1.96359170000000E-0001  0.00000000000000E+0000  2.73563634699272E-0002  3.66813242237340E-0002  5.07654095073704E-0002 
 1.29000000000000E+0000  5.86822505728716E-0001  5.80964843646615E-0001  1.74052220013440E-0001  1.02476954096893E-0001  1.95544670000000E-0001  0.00000000000000E+0000  2.76782731919867E-0002  3.65509662028224E-0002  5.05194222235734E-0002 
 1.30500000000000E+0000  5.85402017795008E-0001  5.79567097121931E-0001  1.73430401327518E-0001  1.02499130151692E-0001  1.94785500000000E-0001  0.00000000000000E+0000  2.79927125925446E-0002  3.64203842787787E-0002  5.02738894444749E-0002 
 1.32000000000000E+0000  5.84051487236139E-0001  5.78235843005369E-0001  1.72807590726481E-0001  1.02483697278687E-0001  1.94142000000000E-0001  0.00000000000000E+0000  2.82997762689744E-0002  3.62895940525610E-0002  5.00288289094351E-0002 
 1.33500000000000E+0000  5.82658503914717E-0001  5.76862136126255E-0001  1.72183861131632E-0001  1.02433708321412E-0001  1.93498500000000E-0001  0.00000000000000E+0000  2.85995657439008E-0002  3.61586108376426E-0002  4.97842578801291E-0002 
 1.35000000000000E+0000  5.81226186772910E-0001  5.75449095426756E-0001  1.71559284115948E-0001  1.02352071230441E-0001  1.92855000000000E-0001  0.00000000000000E+0000  2.88921886121537E-0002  3.60274496643490E-0002  4.95401931500187E-0002 
 1.36500000000000E+0000  5.79757521529688E-0001  5.73999706625842E-0001  1.70933929924445E-0001  1.02241557525072E-0001  1.92211500000000E-0001  0.00000000000000E+0000  2.91777577423879E-0002  3.58961252841334E-0002  4.92966510536496E-0002 
 1.38000000000000E+0000  5.78310367846894E-0001  5.72570181826184E-0001  1.70307867494250E-0001  1.02104810170886E-0001  1.91623000000000E-0001  0.00000000000000E+0000  2.94563905321912E-0002  3.57646521737924E-0002  4.90536474757750E-0002 
 1.39500000000000E+0000  5.76405466009071E-0001  5.70695699921793E-0001  1.69681164474391E-0001  1.01944350919526E-0001  1.90607500000000E-0001  0.00000000000000E+0000  2.97282082152207E-0002  3.56330445396221E-0002  4.88111978603107E-0002 
 1.41000000000000E+0000  5.74472443157570E-0001  5.68793097003724E-0001  1.69053887245307E-0001  1.01762587152946E-0001  1.89592000000000E-0001  0.00000000000000E+0000  2.99933352186790E-0002  3.55013163215145E-0002  4.85693172191234E-0002 
 1.42500000000000E+0000  5.72513819115587E-0001  5.66864892895172E-0001  1.68426100938084E-0001  1.01561818270586E-0001  1.88576500000000E-0001  0.00000000000000E+0000  3.02518985692627E-0002  3.53694811969977E-0002  4.83280201406555E-0002 
 1.44000000000000E+0000  5.70532011837224E-0001  5.64913505550242E-0001  1.67797869453415E-0001  1.01344241654619E-0001  1.87561000000000E-0001  0.00000000000000E+0000  3.05040273455822E-0002  3.52375525852171E-0002  4.80873207983906E-0002 
 1.45500000000000E+0000  5.68529342510587E-0001  5.62941256157036E-0001  1.67169255480292E-0001  1.01111958245320E-0001  1.86545500000000E-0001  0.00000000000000E+0000  3.07498521749524E-0002  3.51055436508614E-0002  4.78472329591604E-0002 
 1.47000000000000E+0000  5.66508040342060E-0001  5.60950373921941E-0001  1.66540320514441E-0001  1.00866977755894E-0001  1.85530000000000E-0001  0.00000000000000E+0000  3.09895047723939E-0002  3.49734673080325E-0002  4.76077699912982E-0002 
 1.48500000000000E+0000  5.64470247046426E-0001  5.58943000559739E-0001  1.65911124876478E-0001  1.00611223553598E-0001  1.84514500000000E-0001  0.00000000000000E+0000  3.12231175196489E-0002  3.48413362240603E-0002  4.73689448726402E-0002 
 1.50000000000000E+0000  5.61966586393630E-0001  5.56483282846440E-0001  1.65281727729827E-0001  1.00346537231733E-0001  1.83047565328419E-0001  0.00000000000000E+0000  3.14508230820079E-0002  3.47091628232637E-0002  4.71307701983782E-0002 
